RootAr,RootCode,RootEn,RootWordId,ChapterNo,MeaningEn,VerseNo,WordAr,WordNo,GrammarFormDesc,
إِذَا,<i*aA,idhā,1662,21,And when,36,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,21,when,45,اِذَا,9,Time adverb,
إِذَا,<i*aA,idhā,1662,21,when,96,اِذَا,2,Time adverb,
إِذَا,<i*aA,idhā,1662,21,then behold,97,فَاِذَا,4,Time adverb,
إِذَا,<i*aA,idhā,1662,22,then when,5,فَاِذَاۤ,59,Time adverb,
إِذَا,<i*aA,idhā,1662,22,when,35,اِذَا,2,Time adverb,
إِذَا,<i*aA,idhā,1662,22,and when,36,فَاِذَا,15,Time adverb,
إِذَا,<i*aA,idhā,1662,22,when,52,اِذَا,10,Time adverb,
إِذَا,<i*aA,idhā,1662,22,And when,72,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,23,then when,27,فَاِذَا,8,Time adverb,
إِذَا,<i*aA,idhā,1662,23,And when,28,فَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,23,when,35,اِذَا,3,Time adverb,
إِذَا,<i*aA,idhā,1662,23,when,64,اِذَاۤ,2,Time adverb,
إِذَا,<i*aA,idhā,1662,23,behold,64,اِذَا,6,Time adverb,
إِذَا,<i*aA,idhā,1662,23,when,77,اِذَا,2,Time adverb,
إِذَا,<i*aA,idhā,1662,23,behold,77,اِذَا,9,Time adverb,
إِذَا,<i*aA,idhā,1662,23,What! When,82,ءَاِذَا,2,Time adverb,
إِذَا,<i*aA,idhā,1662,23,when,99,اِذَا,2,Time adverb,
إِذَا,<i*aA,idhā,1662,23,So when,101,فَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,24,when,39,اِذَا,10,Time adverb,
إِذَا,<i*aA,idhā,1662,24,When,40,اِذَاۤ,18,Time adverb,
إِذَا,<i*aA,idhā,1662,24,behold,48,اِذَا,8,Time adverb,
إِذَا,<i*aA,idhā,1662,24,And when,48,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,24,when,51,اِذَا,5,Time adverb,
إِذَا,<i*aA,idhā,1662,24,And when,59,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,24,But when,61,فَاِذَا,58,Time adverb,
إِذَا,<i*aA,idhā,1662,24,So when,62,فَاِذَا,25,Time adverb,
إِذَا,<i*aA,idhā,1662,24,and when,62,وَاِذَا,7,Time adverb,
إِذَا,<i*aA,idhā,1662,25,When,12,اِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,25,And when,13,وَاِذَاۤ,1,Time adverb,
إِذَا,<i*aA,idhā,1662,25,And when,41,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,25,And when,60,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,25,and when,63,وَّاِذَا,8,Time adverb,
إِذَا,<i*aA,idhā,1662,25,when,67,اِذَاۤ,2,Time adverb,
إِذَا,<i*aA,idhā,1662,25,and when,72,وَاِذَا,5,Time adverb,
إِذَا,<i*aA,idhā,1662,25,when,73,اِذَا,2,Time adverb,
إِذَا,<i*aA,idhā,1662,26,and behold,32,فَاِذَا,3,Time adverb,
إِذَا,<i*aA,idhā,1662,26,and behold,33,فَاِذَا,3,Time adverb,
إِذَا,<i*aA,idhā,1662,26,and behold,45,فَاِذَا,4,Time adverb,
إِذَا,<i*aA,idhā,1662,26,And when,80,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,26,And when,130,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,27,when,18,اِذَاۤ,2,Time adverb,
إِذَا,<i*aA,idhā,1662,27,when,34,اِذَا,4,Time adverb,
إِذَا,<i*aA,idhā,1662,27,Then behold,45,فَاِذَا,10,Time adverb,
إِذَا,<i*aA,idhā,1662,27,when,62,اِذَا,4,Time adverb,
إِذَا,<i*aA,idhā,1662,27,when,80,اِذَا,9,Time adverb,
إِذَا,<i*aA,idhā,1662,27,And when,82,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,27,when,84,اِذَا,2,Time adverb,
إِذَا,<i*aA,idhā,1662,27,What, when,67,ءَاِذَا,4,Time adverb
إِذَا,<i*aA,idhā,1662,28,but when,7,فَاِذَا,7,Time adverb,
إِذَا,<i*aA,idhā,1662,28,when behold,18,فَاِذَا,6,Time adverb,
إِذَا,<i*aA,idhā,1662,28,And when,53,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,28,And when,55,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,29,But when,10,فَاِذَاۤ,7,Time adverb,
إِذَا,<i*aA,idhā,1662,29,And when,65,فَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,30,behold,20,اِذَاۤ,8,Time adverb,
إِذَا,<i*aA,idhā,1662,30,when,25,اِذَا,9,Time adverb,
إِذَا,<i*aA,idhā,1662,30,when,33,اِذَاۤ,10,Time adverb,
إِذَا,<i*aA,idhā,1662,30,behold,33,اِذَا,14,Time adverb,
إِذَا,<i*aA,idhā,1662,30,And when,33,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,30,And when,36,وَاِذَاۤ,1,Time adverb,
إِذَا,<i*aA,idhā,1662,30,Then when,48,فَاِذَاۤ,19,Time adverb,
إِذَا,<i*aA,idhā,1662,30,behold,48,اِذَا,26,Time adverb,
إِذَا,<i*aA,idhā,1662,30,when,52,اِذَا,9,Time adverb,
إِذَا,<i*aA,idhā,1662,31,And when,7,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,31,And when,21,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,31,And when,32,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,32,Is (it) when,10,ءَاِذَا,2,Time adverb,
إِذَا,<i*aA,idhā,1662,32,when,15,اِذَا,5,Time adverb,
إِذَا,<i*aA,idhā,1662,33,But when,19,فَاِذَا,3,Time adverb,
إِذَا,<i*aA,idhā,1662,33,But when,19,فَاِذَا,16,Time adverb,
إِذَا,<i*aA,idhā,1662,33,when,36,اِذَا,6,Time adverb,
إِذَا,<i*aA,idhā,1662,33,when,37,اِذَا,41,Time adverb,
إِذَا,<i*aA,idhā,1662,33,When,49,اِذَا,4,Time adverb,
إِذَا,<i*aA,idhā,1662,33,and when,53,فَاِذَا,21,Time adverb,
إِذَا,<i*aA,idhā,1662,33,when,53,اِذَا,18,Time adverb,
إِذَا,<i*aA,idhā,1662,33,And when,53,وَاِذَا,39,Time adverb,
إِذَا,<i*aA,idhā,1662,34,when,7,اِذَا,9,Time adverb,
إِذَا,<i*aA,idhā,1662,34,when,23,اِذَا,10,Time adverb,
إِذَا,<i*aA,idhā,1662,34,And when,43,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,35,And when,45,فَاِذَا,18,Time adverb,
إِذَا,<i*aA,idhā,1662,36,Then behold,37,فَاِذَا,7,Time adverb,
إِذَا,<i*aA,idhā,1662,36,And when,45,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,36,And when,47,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,36,and behold,51,فَاِذَا,4,Time adverb,
إِذَا,<i*aA,idhā,1662,36,so behold,53,فَاِذَا,6,Time adverb,
إِذَا,<i*aA,idhā,1662,36,Then behold,77,فَاِذَا,8,Time adverb,
إِذَا,<i*aA,idhā,1662,36,and behold,80,فَاِذَاۤ,8,Time adverb,
إِذَا,<i*aA,idhā,1662,36,when,82,اِذَاۤ,3,Time adverb,
إِذَا,<i*aA,idhā,1662,37,And when,13,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,37,And when,14,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,37,Is it when,16,ءَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,37,when,35,اِذَا,3,Time adverb,
إِذَا,<i*aA,idhā,1662,37,Is (it) when,53,ءَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,37,But when,177,فَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,37,then, behold,19,فَاِذَا,5,Time adverb
إِذَا,<i*aA,idhā,1662,38,So when,72,فَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,39,when,8,اِذَا,10,Time adverb,
إِذَا,<i*aA,idhā,1662,39,And when,8,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,39,behold,45,اِذَا,16,Time adverb,
إِذَا,<i*aA,idhā,1662,39,And when,45,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,39,and when,45,وَاِذَا,11,Time adverb,
إِذَا,<i*aA,idhā,1662,39,So when,49,فَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,39,when,49,اِذَا,7,Time adverb,
إِذَا,<i*aA,idhā,1662,39,and behold,68,فَاِذَا,19,Time adverb,
إِذَا,<i*aA,idhā,1662,39,when,71,اِذَا,8,Time adverb,
إِذَا,<i*aA,idhā,1662,39,when,73,اِذَا,9,Time adverb,
إِذَا,<i*aA,idhā,1662,40,when,12,اِذَا,3,Time adverb,
إِذَا,<i*aA,idhā,1662,40,when,34,اِذَا,15,Time adverb,
إِذَا,<i*aA,idhā,1662,40,And when,68,فَاِذَا,5,Time adverb,
إِذَا,<i*aA,idhā,1662,40,So when,78,فَاِذَا,24,Time adverb,
إِذَا,<i*aA,idhā,1662,41,when,20,اِذَا,2,Time adverb,
إِذَا,<i*aA,idhā,1662,41,then behold,34,فَاِذَا,10,Time adverb,
إِذَا,<i*aA,idhā,1662,41,but when,39,فَاِذَاۤ,7,Time adverb,
إِذَا,<i*aA,idhā,1662,41,And when,51,وَاِذَاۤ,1,Time adverb,
إِذَا,<i*aA,idhā,1662,41,but when,51,وَاِذَا,8,Time adverb,
إِذَا,<i*aA,idhā,1662,42,when,29,اِذَا,14,Time adverb,
إِذَا,<i*aA,idhā,1662,42,and when,37,وَاِذَا,6,Time adverb,
إِذَا,<i*aA,idhā,1662,42,when,39,اِذَاۤ,2,Time adverb,
إِذَا,<i*aA,idhā,1662,42,when,48,اِذَاۤ,12,Time adverb,
إِذَا,<i*aA,idhā,1662,43,when,13,اِذَا,8,Time adverb,
إِذَا,<i*aA,idhā,1662,43,And when,17,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,43,when,38,اِذَا,2,Time adverb,
إِذَا,<i*aA,idhā,1662,43,behold,47,اِذَا,4,Time adverb,
إِذَا,<i*aA,idhā,1662,43,behold,50,اِذَا,5,Time adverb,
إِذَا,<i*aA,idhā,1662,43,behold,57,اِذَا,6,Time adverb,
إِذَا,<i*aA,idhā,1662,45,And when,9,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,45,And when,25,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,45,And when,32,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,46,And when,6,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,46,And when,7,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,46,when,15,اِذَا,15,Time adverb,
إِذَا,<i*aA,idhā,1662,47,So when,4,فَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,47,when,4,اِذَاۤ,8,Time adverb,
إِذَا,<i*aA,idhā,1662,47,when,16,اِذَا,6,Time adverb,
إِذَا,<i*aA,idhā,1662,47,when,18,اِذَا,13,Time adverb,
إِذَا,<i*aA,idhā,1662,47,But when,20,فَاِذَاۤ,7,Time adverb,
إِذَا,<i*aA,idhā,1662,47,And when,21,فَاِذَا,4,Time adverb,
إِذَا,<i*aA,idhā,1662,47,when,27,اِذَا,2,Time adverb,
إِذَا,<i*aA,idhā,1662,48,when,15,اِذَا,3,Time adverb,
إِذَا,<i*aA,idhā,1662,50,What! When,3,ءَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,53,when,1,اِذَا,2,Time adverb,
إِذَا,<i*aA,idhā,1662,53,when,46,اِذَا,3,Time adverb,
إِذَا,<i*aA,idhā,1662,55,Then when,37,فَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,56,When,1,اِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,56,When,4,اِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,56,When,47,اَٮِٕذَا,3,Time adverb,
إِذَا,<i*aA,idhā,1662,56,when,83,اِذَا,2,Time adverb,
إِذَا,<i*aA,idhā,1662,58,And when,8,وَاِذَا,18,Time adverb,
إِذَا,<i*aA,idhā,1662,58,When,9,اِذَا,4,Time adverb,
إِذَا,<i*aA,idhā,1662,58,When,11,اِذَا,4,Time adverb,
إِذَا,<i*aA,idhā,1662,58,And when,11,وَاِذَا,14,Time adverb,
إِذَا,<i*aA,idhā,1662,58,When,12,اِذَا,4,Time adverb,
إِذَا,<i*aA,idhā,1662,60,When,10,اِذَا,4,Time adverb,
إِذَا,<i*aA,idhā,1662,60,when,10,اِذَاۤ,35,Time adverb,
إِذَا,<i*aA,idhā,1662,60,When,12,اِذَا,3,Time adverb,
إِذَا,<i*aA,idhā,1662,62,When,9,اِذَا,4,Time adverb,
إِذَا,<i*aA,idhā,1662,62,Then when,10,فَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,62,And when,11,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,63,When,1,اِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,63,And when,4,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,63,And when,5,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,63,when,11,اِذَا,5,Time adverb,
إِذَا,<i*aA,idhā,1662,65,When,1,اِذَا,3,Time adverb,
إِذَا,<i*aA,idhā,1662,65,Then when,2,فَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,67,When,7,اِذَاۤ,1,Time adverb,
إِذَا,<i*aA,idhā,1662,68,When,15,اِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,69,Then when,13,فَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,70,When,20,اِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,70,And when,21,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,71,when,4,اِذَا,12,Time adverb,
إِذَا,<i*aA,idhā,1662,72,when,24,اِذَا,2,Time adverb,
إِذَا,<i*aA,idhā,1662,74,Then when,8,فَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,74,when,34,اِذَاۤ,2,Time adverb,
إِذَا,<i*aA,idhā,1662,75,So when,7,فَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,75,And when,18,فَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,75,When,26,اِذَا,2,Time adverb,
إِذَا,<i*aA,idhā,1662,76,When,19,اِذَا,5,Time adverb,
إِذَا,<i*aA,idhā,1662,76,And when,20,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,76,and when,28,وَاِذَا,5,Time adverb,
إِذَا,<i*aA,idhā,1662,77,So when,8,فَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,77,And when,9,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,77,And when,10,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,77,And when,11,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,77,And when,48,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,79,What! When,11,ءَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,79,But when,34,فَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,80,when,22,اِذَا,2,Time adverb,
إِذَا,<i*aA,idhā,1662,80,But when,33,فَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,81,When,1,اِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,81,And when,2,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,81,And when,3,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,81,And when,4,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,81,And when,5,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,81,And when,6,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,81,And when,7,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,81,And when,8,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,81,And when,10,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,81,And when,11,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,81,And when,12,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,81,And when,13,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,81,when,17,اِذَا,2,Time adverb,
إِذَا,<i*aA,idhā,1662,81,when,18,اِذَا,2,Time adverb,
إِذَا,<i*aA,idhā,1662,82,When,1,اِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,82,And when,2,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,82,And when,3,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,82,And when,4,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,83,when,2,اِذَا,2,Time adverb,
إِذَا,<i*aA,idhā,1662,83,But when,3,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,83,When,13,اِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,83,And when,30,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,83,And when,31,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,83,And when,32,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,84,When,1,اِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,84,And when,3,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,84,when,18,اِذَا,2,Time adverb,
إِذَا,<i*aA,idhā,1662,84,And when,21,وَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,89,when,4,اِذَا,2,Time adverb,
إِذَا,<i*aA,idhā,1662,89,when,15,اِذَا,3,Time adverb,
إِذَا,<i*aA,idhā,1662,89,when,16,اِذَا,2,Time adverb,
إِذَا,<i*aA,idhā,1662,89,When,21,اِذَا,2,Time adverb,
إِذَا,<i*aA,idhā,1662,91,when,2,اِذَا,2,Time adverb,
إِذَا,<i*aA,idhā,1662,91,when,3,اِذَا,2,Time adverb,
إِذَا,<i*aA,idhā,1662,91,when,4,اِذَا,2,Time adverb,
إِذَا,<i*aA,idhā,1662,92,when,1,اِذَا,2,Time adverb,
إِذَا,<i*aA,idhā,1662,92,when,2,اِذَا,2,Time adverb,
إِذَا,<i*aA,idhā,1662,92,when,11,اِذَا,5,Time adverb,
إِذَا,<i*aA,idhā,1662,93,when,2,اِذَا,2,Time adverb,
إِذَا,<i*aA,idhā,1662,94,So when,7,فَاِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,96,when,10,اِذَا,2,Time adverb,
إِذَا,<i*aA,idhā,1662,99,When,1,اِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,100,when,9,اِذَا,3,Time adverb,
إِذَا,<i*aA,idhā,1662,110,When,1,اِذَا,1,Time adverb,
إِذَا,<i*aA,idhā,1662,113,when,3,اِذَا,4,Time adverb,
إِذَا,<i*aA,idhā,1662,113,when,5,اِذَا,4,Time adverb,
إِرَم,<iram,iram,1661,89,Iram,7,اِرَمَ,1,Proper noun,
إِلَىٰ,<ilaY`,ilā,1660,2,to you,4,اِلَيۡكَ,5,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,with,14,اِلٰى,9,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,to Him,28,اِلَيۡهِ,12,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,to,29,اِلَى,11,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,for,36,اِلٰى,18,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,to Him,46,اِلَيۡهِ,7,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,to,54,اِلٰى,12,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,with,76,اِلٰى,10,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,to,85,اِلٰٓى,42,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,to you,99,اِلَيۡكَ,3,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,with,125,اِلٰٓى,13,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,to,126,اِلٰى,26,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,to us,136,اِلَيۡنَا,6,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,to,136,اِلٰٓى,9,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,to,142,اِلٰى,19,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,towards Him,156,اِلَيۡهِ,9,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,to him,178,اِلَيۡهِ,24,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,to,187,اِلٰى,6,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,till,187,اِلَى,46,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,to,188,اِلَى,8,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,into,195,اِلَى,8,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,followed,196,اِلَى,39,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,unto Him,203,اِلَيۡهِ,24,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,And to,210,وَاِلَى,14,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,to,213,اِلٰى,47,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,to,221,اِلَى,27,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,to,221,اِلَى,31,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,for,240,اِلَى,9,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,[to],243,اِلَى,3,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,and to Him,245,وَاِلَيۡهِ,15,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,[towards],246,اِلَى,3,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,towards,257,اِلَى,8,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,towards,257,اِلَى,17,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,[towards],258,اِلَى,3,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,at,259,اِلٰى,38,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,at,259,اِلٰى,44,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,at,259,اِلَى,50,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,towards you,260,اِلَيۡكَ,23,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,to you,272,اِلَيۡكُمۡ,25,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,(is) with,275,اِلَى,36,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,until,280,اِلٰى,6,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,to,281,اِلَى,5,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,for,282,اِلٰٓى,7,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,for,282,اِلٰٓى,85,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,to him,285,اِلَيۡهِ,5,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,2,and to You,285,وَاِلَيۡكَ,26,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,3,to,12,اِلٰى,6,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,3,[to],23,اِلَى,3,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,3,to,23,اِلٰى,10,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,3,and to,28,ؕوَاِلَى,25,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,3,to you,44,اِلَيۡكَ‌ؕ,6,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,3,to,49,اِلٰى,2,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,3,to,52,اِلَى,9,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,3,on,55,اِلٰى,19,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,3,to Myself,55,اِلَىَّ,8,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,3,to Me,55,اِلَىَّ,23,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,3,to,64,اِلٰى,5,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,3,to you,75,اِلَيۡكَ‌ۚ,9,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,3,to you,75,اِلَيۡكَ,17,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,3,at them,77,اِلَيۡهِمۡ,20,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,3,and towards Him,83,وَّاِلَيۡهِ,13,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,3,to [it],97,اِلَيۡهِ,17,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,3,to,101,اِلٰى,15,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,3,to,104,اِلَى,5,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,3,And to,109,وَاِلَى,8,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,3,to,133,اِلٰى,2,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,3,towards,154,اِلٰى,61,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,3,surely to,158,لَاِ۟لَى,5,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,3,from us,183,اِلَيۡنَاۤ,6,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,3,to them ,199,اِلَيۡهِمۡ,13,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,3,to you,199,اِلَيۡكُمۡ,10,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,4,with,2,اِلٰٓى,11,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,4,to them,6,اِلَيۡهِمۡ,12,Preposition,
إِلَىٰ,<ilaY`,ilā,1660,4,to them,6,اِلَيۡهِمۡ,31,Preposition,
